Bin_ID,ELectoral_Area,Bin_Type,Irish_X,Irish_Y
WMS2049,FINGLAS SOUTH A,Class B,312530.5396,238593.3257
WMS4216,ROTUNDA A,Cast Iron,315792.1276,235309.5501
WMS2028,FINGLAS NORTH C,Class B,312920.3685,240158.7473
WMS2224,WHITEHALL C,Class B,317088.7037,239881.1136
WMS3051,PEMBROKE EAST B,Class B,318194.7555,233370.9205
WMS2397,GRANGE A,Class B,321714.3757,240409.2603
WMS0823,MANSION HOUSE A,Class A,316165.0265,233890.2847
WMS0058,CLONTARF EAST B,Class A,321016.4242,235994.7178
WMS3495,PEMBROKE EAST B,Class B,318995.6975,232906.5679
WMS0923,PEMBROKE WEST C,Bigbelly Bin,316958.1891,232920.0612
WMS4180,MOUNTJOY B,Cast Iron,315970.3897,235475.1784
WMS0359,NORTH CITY,Class A,315544.5859,234279.2354
WMS2813,ASHTOWN A,Class B,311770.1647,237349.8474
WMS3372,WALKINSTOWN A,Class B,310700.9384,231389.9571
WMS2123,BALLYGALL C,Class B,314752.8361,238263.9335
WMS0982,USHERS E,Class A,313385.9743,233087.3624
WMS2556,WHITEHALL A,Class B,316469.2688,237598.3719
WMS2931,INNS QUAY B,Class B,315287.9162,235581.7149
WMS4361,SAINT KEVINS,Cast Iron,316139.5036,233126.1867
WMS2591,CLONTARF WEST E,Class B,317355.9323,236959.7623
WMS1273,NORTH DOCK C,Bigbelly Bin,317175.9019,234531.2652
WMS2124,BALLYGALL D,Class B,314742.0473,238247.5286
WMS3069,PEMBROKE EAST A,Class B,318325.2809,233666.3736
WMS4142,MOUNTJOY A,Cast Iron,316705.0972,235333.8634
WMS2242,WHITEHALL D,Class B,316938.0205,238572.8753
WMS0438,PEMBROKE WEST B,Class A,317707.5281,232311.2418
WMS0262,NORTH CITY,Class A,315724.2893,234624.4582
WMS2721,INNS QUAY A,Class B,315096.122,236268.1463
WMS0032,CLONTARF WEST D,Class A,318734.4442,236082.9427
WMS2371,PRIORSWOOD A,Class B,319358.6703,240621.964
WMS2832,PHOENIX PARK,Class B,313206.0679,234443.2471
WMS0460,ROYAL EXCHANGE A,Class A,315422.6993,234007.5966
WMS4006,CABRA EAST A,Cast Iron,315095.4292,236374.0361
WMS0675,MANSION HOUSE B,Class A,316193.5248,233468.0401
WMS2760,CABRA EAST C,Class B,314484.2007,235876.7782
WMS0430,INNS QUAY C,Class A,314943.5103,234200.8281
WMS0068,BOTANIC C,Class A,316009.1072,236179.1649
WMS2869,DRUMCONDRA SOUTH B,Class B,316488.8084,236098.3518
WMS3286,CHAPELIZOD,Class B,309820.5813,234644.3569
WMS4149,NORTH DOCK C,Cast Iron,317073.5604,234901.4162
WMS3596,RATHMINES EAST B,Class B,317454.6446,230780.1271
WMS4313,PHOENIX PARK,Cast Iron,313778.2684,234411.7237
WMS4002,BOTANIC A,Cast Iron,315329.4894,236979.1215
WMS0071,ARRAN QUAY D,Class A,313592.7225,234450.971
WMS0176,NORTH CITY,Class A,316051.1614,234537.4309
WMS3514,TERENURE C,Class B,314326.0677,230159.565
WMS0968,CHAPELIZOD,Class A,310360.3528,234450.5341
WMS4235,MOUNTJOY A,Cast Iron,316291.3433,235273.3976
WMS2494,RAHENY-FOXFIELD,Class B,322911.41,238538.4057
WMS0490,ROYAL EXCHANGE A,Class A,315741.3446,234056.2549
WMS0764,GRANGE A,Class A,322321.3666,240207.7138
WMS3219,TERENURE D,Class B,314427.6184,229991.9545
WMS3614,INNS QUAY A,Class B,315478.1653,235837.5341
WMS0233,ROTUNDA A,Class A,315894.5564,234943.4329
WMS2125,BALLYGALL C,Class B,314924.9119,238457.0842
WMS4471,MERCHANTS QUAY A,Cast Iron,314691.0242,233870.6964
WMS2960,ARRAN QUAY C,Class B,314934.6161,234484.2229
WMS0103,ROTUNDA A,Class A,315743.298,235459.4907
WMS4519,CRUMLIN F,Cast Iron,311983.3731,232025.3019
WMS2921,INNS QUAY A,Class B,315253.2966,235760.5399
WMS2957,INNS QUAY C,Class B,315201.956,234262.3196
WMS0315,NORTH CITY,Class A,315367.4238,234426.9717
WMS4311,ARRAN QUAY C,Cast Iron,314414.9805,234286.9295
WMS2490,RAHENY-ST.ASSAM,Class B,322192.2724,238175.619
WMS2149,WHITEHALL A,Class B,315492.4247,238539.3809
WMS3399,KILMAINHAM B,Class B,311955.8478,233617.0907
WMS0340,ROTUNDA B,Class A,315306.9677,234672.2469
WMS0842,SOUTH DOCK,Class A,317030.984,233936.378
WMS2944,INNS QUAY C,Class B,315079.4051,234709.6145
WMS0898,PEMBROKE EAST C,Bigbelly Bin,319550.4812,231986.0874
WMS4564,PHOENIX PARK,Cast Iron,312569.2607,234392.433
WMS2101,BALLYMUN E,Class B,314725.5369,239154.9257
WMS2902,NORTH DOCK B,Class B,317748.5726,235028.3553
WMS1168,SAINT KEVINS,Bigbelly Bin,315625.9093,232483.503
WMS2860,MOUNTJOY B,Class B,316248.4437,235621.7432
WMS2129,BALLYGALL C,Class B,315129.0278,238698.0031
WMS0378,NORTH CITY,Class A,315636.9866,234582.6337
WMS4018,BALLYGALL A,Cast Iron,313267.0616,238934.5143
WMS3270,TERENURE B,Class B,314477.5334,230401.0411
WMS4443,PEMBROKE EAST B,Cast Iron,318927.1539,232803.3052
WMS2608,CLONTARF EAST D,Class B,318956.8038,236000.8506
WMS4070,GRANGE A,Cast Iron,321807.2074,240098.0888
WMS0264,NORTH CITY,Class A,315701.8187,234610.3027
WMS1132,ROYAL EXCHANGE A,Bigbelly Bin,315910.6969,234312.5272
WMS3120,RATHMINES EAST A,Class B,317077.9442,232145.6658
WMS0108,MOUNTJOY A,Class A,316357.676,234658.6977
WMS0552,ROYAL EXCHANGE B,Class A,315653.1844,233885.4968
WMS4024,KILMORE A,Cast Iron,317729.1529,240093.2769
WMS4131,ARRAN QUAY D,Cast Iron,313389.9873,234840.8809
WMS0010,BALLYMUN B,Class A,315517.8244,240154.2357
WMS2550,CLONTARF WEST C,Class B,317944.4552,236476.0106
WMS1234,SOUTH DOCK,Bigbelly Bin,317631.0581,234250.3103
WMS2749,BOTANIC A,Class B,315090.2635,236613.9802
WMS1356,BALLYMUN C,Bigbelly Bin,315539.1317,239775.2945
WMS0366,NORTH CITY,Class A,315887.1526,234388.424
WMS3459,MOUNTJOY B,Class B,316277.5556,235587.1919
WMS3395,KILMAINHAM C,Class B,312339.8593,233555.1463
WMS3297,USHERS F,Class B,313633.0062,233763.745
WMS0095,INNS QUAY B,Class A,315606.6961,235470.6969
WMS1108,WALKINSTOWN B,Bigbelly Bin,311572.2347,231711.5136
WMS3235,RATHMINES WEST F,Class B,314802.238,231189.5617
WMS4241,ROTUNDA A,Cast Iron,315958.7008,235079.4914
WMS4238,MOUNTJOY A,Cast Iron,316152.146,235173.8699
WMS0182,NORTH CITY,Class A,315982.11,234518.2744
WMS2972,PEMBROKE WEST A,Class B,317812.8849,233796.2079
WMS4298,ROTUNDA B,Cast Iron,315274.4265,234718.8682
WMS1058,MANSION HOUSE B,Class A,316035.0172,233590.0111
WMS0899,PEMBROKE EAST C,Bigbelly Bin,319558.054,231912.4249
WMS0488,ROYAL EXCHANGE A,Class A,315808.5573,234062.4544
WMS4184,ARRAN QUAY B,Cast Iron,314229.9429,235026.2647
WMS2247,KILMORE A,Class B,317539.8463,240052.2528
WMS4410,MANSION HOUSE A,Cast Iron,316120.8854,234366.8276
WMS4391,SOUTH DOCK,Cast Iron,317034.8742,233469.0564
WMS0380,NORTH CITY,Class A,315636.6058,234551.9326
WMS0974,MANSION HOUSE B,Class A,316057.5033,233743.2763
WMS1220,NORTH DOCK C,Bigbelly Bin,316873.9551,234493.2614
WMS2152,WHITEHALL A,Class B,315459.1551,238071.6949
WMS3564,PHOENIX PARK,Class B,312905.7435,234428.7066
WMS0664,ROYAL EXCHANGE A,Class A,315687.5805,233915.4883
WMS0286,NORTH CITY,Class A,315424.5565,234527.5788
WMS4602,MERCHANTS QUAY A,Cast Iron,315035.2208,233928.2479
WMS0110,MOUNTJOY A,Class A,316407.9878,234681.7797
WMS1236,SOUTH DOCK,Bigbelly Bin,317611.8398,234271.3399
WMS0142,MOUNTJOY A,Class A,316395.1434,234810.2309
WMS1037,NORTH CITY,Class A,316042.7958,234721.1404
WMS4383,MANSION HOUSE B,Cast Iron,316498.3263,233578.7503
WMS3327,CRUMLIN D,Class B,313147.3567,232289.3092
WMS1028,ROTUNDA A,Class A,315924.5896,235049.4241
WMS3610,GRANGE D,Class B,321497.3668,238825.1282
WMS2270,BEAUMONT B,Class B,317884.5843,239242.426
WMS2196,WHITEHALL C,Class B,316704.6404,239144.18
WMS4027,KILMORE A,Cast Iron,317703.6108,240257.2378
WMS4339,SOUTH DOCK,Cast Iron,316802.6416,233108.6688
WMS2920,INNS QUAY B,Class B,315237.9302,235789.407
WMS2051,FINGLAS NORTH B,Class B,313097.6151,238841.3176
WMS0577,ROYAL EXCHANGE A,Class A,315449.4619,233651.1348
WMS0853,MANSION HOUSE A,Class A,316051.4712,234316.4926
WMS0331,NORTH CITY,Class A,315406.2181,234674.6817
WMS3419,KILMAINHAM B,Class B,311424.7261,233721.9118
WMS0987,ROYAL EXCHANGE A,Bigbelly Bin,315590.0874,234121.0404
WMS1281,NORTH DOCK B,Bigbelly Bin,317794.9889,234582.0717
WMS1306,MANSION HOUSE A,Bigbelly Bin,316305.2826,234413.8193
WMS3112,RATHMINES EAST B,Class B,317656.073,231543.9756
WMS4192,ARRAN QUAY C,Cast Iron,314464.3886,234677.2138
WMS1112,NORTH CITY,Bigbelly Bin,315546.3478,234257.009
WMS2091,BALLYGALL C,Class B,315056.5839,238703.3724
WMS2317,CLONTARF WEST A,Class B,319273.7273,238253.5028
WMS3208,RATHMINES WEST E,Class B,314490.461,230285.6863
WMS2382,PRIORSWOOD C,Class B,320982.3695,240559.6722
WMS2321,CLONTARF WEST B,Class B,318767.7464,237752.3344
WMS3536,BEAUMONT E,Class B,318664.4661,237676.5332
WMS1016,NORTH CITY,Class A,315818.1169,234916.0657
WMS0998,ROYAL EXCHANGE B,Class A,315730.7191,233627.7543
WMS0229,NORTH CITY,Class A,315857.5725,234886.162
WMS2372,PRIORSWOOD A,Class B,319415.6291,240611.7039
WMS3320,GRACE PARK,Class B,318023.6725,236813.2464
WMS2206,WHITEHALL A,Class B,316150.4158,238746.4452
WMS1026,ROTUNDA A,Class A,315831.954,234969.3236
WMS2240,WHITEHALL D,Class B,317010.5271,238847.3675
WMS2940,INNS QUAY C,Class B,315239.2398,234835.8673
WMS4051,BEAUMONT E,Cast Iron,318232.0408,237779.3331
WMS2787,ASHTOWN B,Class B,312600.8745,236295.6949
WMS3008,PEMBROKE EAST D,Class B,317940.544,231247.2412
WMS2890,NORTH DOCK B,Class B,317681.6991,235465.9666
WMS2479,HARMONSTOWN B,Class B,320362.878,238039.4611
WMS4590,INNS QUAY C,Cast Iron,315193.466,234989.0061
WMS2922,INNS QUAY B,Class B,315231.3121,235724.0625
WMS0276,NORTH CITY,Class A,315565.4337,234577.2727
WMS2171,BALLYMUN C,Class B,315558.0864,239390.5656
WMS0174,NORTH CITY,Class A,316141.9518,234580.0627
WMS0921,PEMBROKE WEST C,Bigbelly Bin,317065.2209,232762.4173
WMS0976,MERCHANTS QUAY A,Class A,314995.8386,233938.1721
WMS2681,CLONTARF WEST D,Class B,317541.0241,236221.3204
WMS0126,MOUNTJOY A,Class A,316479.613,234928.3223
WMS0207,NORTH CITY,Class A,316065.5996,234450.2775
WMS2534,CLONTARF WEST B,Class B,318652.4118,237434.1443
WMS3492,BALLYMUN E,Class B,314606.9817,239164.2009
WMS0682,MANSION HOUSE B,Class A,316136.4646,233190.9929
WMS2654,CLONTARF EAST A,Class B,320251.8977,237333.8595
WMS4268,MOUNTJOY A,Cast Iron,316529.6307,235367.1566
WMS2475,HARMONSTOWN B,Class B,319877.1795,238390.5298
WMS4285,NORTH CITY,Cast Iron,315911.0229,234744.3616
WMS3545,INNS QUAY B,Class B,315363.8155,235389.3269
WMS3392,KILMAINHAM C,Class B,312199.8064,233503.9075
WMS2731,CABRA EAST A,Class B,314991.5313,236632.9542
WMS2231,PHOENIX PARK,Class B,313389.5958,234425.9045
WMS1150,ROYAL EXCHANGE A,Bigbelly Bin,315432.4275,234108.997
WMS2054,FINGLAS NORTH B,Class B,313159.8579,238864.8153
WMS2680,WHITEHALL D,Class B,316836.531,238217.0931
WMS0786,SOUTH DOCK,Class A,316706.2884,232857.7983
WMS2676,CLONTARF WEST D,Class B,317562.5201,236207.2352
WMS1284,NORTH DOCK B,Bigbelly Bin,317575.1549,234603.1017
WMS3413,KILMAINHAM B,Class B,311680.2606,233609.0506
WMS4283,NORTH CITY,Cast Iron,316010.0757,234773.994
WMS2616,RAHENY-GREENDALE,Class B,323495.9205,238687.3744
WMS2373,PRIORSWOOD B,Class B,319772.1357,240466.7808
WMS0345,NORTH CITY,Class A,315331.2098,234569.1955
WMS1157,MOUNTJOY A,Bigbelly Bin,316365.932,235321.8707
WMS2936,ROTUNDA B,Class B,315350.3295,234975.5601
WMS0249,NORTH CITY,Class A,315952.4566,234420.7051
WMS4478,USHERS B,Cast Iron,314039.1469,233931.4299
WMS2272,BEAUMONT B,Class B,318036.5077,238704.9476
WMS2688,DRUMCONDRA SOUTH A,Class B,316295.5733,237038.6116
WMS4067,PRIORSWOOD C,Cast Iron,320141.8821,240516.0196
WMS2110,BALLYMUN E,Class B,315201.8737,239116.8026
WMS0798,MANSION HOUSE A,Class A,316608.7336,233795.3306
WMS2904,BOTANIC C,Class B,315904.7404,235982.7496
WMS3585,RATHMINES WEST E,Class B,315160.0682,230661.4721
WMS4026,KILMORE A,Cast Iron,317715.9406,240193.7245
WMS0566,ROYAL EXCHANGE A,Class A,315546.1837,233471.0253
WMS0670,ROYAL EXCHANGE B,Class A,315661.1245,233803.8509
WMS3605,CABRA EAST C,Class B,314074.5214,235679.9849
WMS0537,ROYAL EXCHANGE A,Class A,315904.6236,234326.2633
WMS3379,INCHICORE B,Class B,311014.1333,232322.7249
WMS4592,SOUTH DOCK,Cast Iron,317114.6609,233178.718
WMS3201,RATHMINES WEST A,Class B,314757.707,231789.1595
WMS2116,BALLYGALL B,Class B,314227.4883,239001.126
WMS1348,KIMMAGE C,Class A,313905.7404,231315.3147
WMS4451,SAINT KEVINS,Cast Iron,315818.548,232684.5031
WMS2679,CLONTARF WEST D,Class B,317411.0977,236099.5288
WMS4267,MOUNTJOY A,Cast Iron,316587.8907,235224.6436
WMS2593,CLONTARF WEST E,Class B,317491.6276,236826.8167
WMS0250,NORTH CITY,Class A,315976.3052,234434.5393
WMS0575,ROYAL EXCHANGE B,Class A,315570.4146,233573.2743
WMS3273,TERENURE A,Class B,314229.859,230828.738
WMS3377,INCHICORE B,Class B,311060.6881,232294.1449
WMS2582,DRUMCONDRA SOUTH A,Class B,317282.9045,237047.6504
WMS4147,NORTH DOCK C,Cast Iron,317021.5406,234978.8281
WMS4012,BALLYGALL A,Cast Iron,313160.4706,239079.8919
WMS0297,NORTH CITY,Class A,315522.6766,234405.3394
WMS4477,USHERS B,Cast Iron,314241.9168,233942.5367
WMS0541,CLONTARF EAST A,Class A,321282.6796,237750.8804
WMS3387,KILMAINHAM C,Class B,312402.161,233443.8102
WMS0282,GRANGE A,Class A,322280.8665,240011.2903
WMS2971,SOUTH DOCK,Class B,317731.4352,233827.5953
WMS1359,BALLYMUN C,Bigbelly Bin,315653.8333,239775.0542
WMS4044,BEAUMONT D,Cast Iron,318562.4233,238574.5227
WMS2221,WHITEHALL C,Class B,316979.1241,240070.4339
WMS3093,PEMBROKE WEST C,Class B,316708.4871,232460.2187
WMS2354,PRIORSWOOD D,Class B,319428.9341,240029.0622
WMS3415,CHAPELIZOD,Class B,309731.6145,234573.7366
WMS2980,SAINT KEVINS,Class B,315496.6574,232830.7664
WMS3228,TERENURE A,Class B,314737.5302,231231.3916
WMS2147,WHITEHALL A,Class B,315493.4004,238841.1554
WMS0443,RATHMINES EAST A,Class A,316434.7968,231930.0047
WMS1059,MANSION HOUSE B,Class A,315864.9211,233286.515
WMS2487,RAHENY-ST.ASSAM,Class B,322472.2347,238108.1412
WMS0579,ROYAL EXCHANGE A,Class A,315513.5731,233382.8911
WMS0060,CLONTARF EAST B,Class A,321276.2599,236215.9379
WMS4396,MANSION HOUSE A,Cast Iron,316688.315,233920.9735
WMS2874,BALLYBOUGH B,Class B,316357.0416,235989.2171
WMS2004,BOTANIC B,Class B,316144.1727,236473.1342
WMS4440,PEMBROKE EAST B,Cast Iron,318942.8298,232800.2064
WMS1161,SOUTH DOCK,Bigbelly Bin,316500.3468,232747.4444
WMS3025,PEMBROKE EAST C,Class B,319386.0227,232432.4539
WMS3210,RATHMINES WEST E,Class B,314582.5805,230251.8064
WMS0778,SAINT KEVINS,Class A,316040.7639,232579.5714
WMS4032,KILMORE A,Cast Iron,317714.3608,240353.2842
WMS4441,PEMBROKE EAST B,Cast Iron,318948.0864,232826.5389
WMS1328,GRANGE C,Class A,322223.0353,239879.9501
WMS0508,PEMBROKE EAST A,Class A,318167.6057,233784.3154
WMS2236,WHITEHALL C,Class B,316941.4399,239206.5976
WMS3443,INCHICORE B,Class B,310418.0892,232498.2106
WMS4120,CLONTARF EAST D,Cast Iron,319228.2657,236292.164
WMS0709,SAINT KEVINS,Class A,315618.1365,233104.5403
WMS0065,CLONTARF EAST B,Class A,321663.2502,236716.3962
WMS2143,WHITEHALL A,Class B,315609.6776,238844.9675
WMS2219,WHITEHALL C,Class B,316725.8857,239446.9238
WMS4487,MERCHANTS QUAY B,Cast Iron,314677.8217,233855.2998
WMS2121,BALLYGALL C,Class B,314650.7981,238516.4811
WMS2799,ASHTOWN A,Class B,312340.4934,236459.0637
WMS0011,BALLYMUN B,Class A,315531.2581,240302.0981
WMS3156,RATHMINES EAST A,Class B,316139.7406,232307.1854
WMS2088,BALLYMUN F,Class B,314118.0677,239258.7336
WMS3281,CRUMLIN B,Class B,312903.5844,233116.2954
WMS2907,ARRAN QUAY E,Class B,314114.3391,234792.0404
WMS2226,WHITEHALL C,Class B,316830.1437,239986.5296
WMS0983,USHERS E,Class A,313419.5673,233075.4422
WMS0800,MANSION HOUSE A,Class A,316587.8796,233756.482
WMS0563,ROYAL EXCHANGE A,Class A,315566.8497,233664.762
WMS3179,RATHMINES EAST C,Class B,316155.8656,230936.206
WMS4064,PRIORSWOOD C,Cast Iron,320128.6719,240537.2317
WMS0096,INNS QUAY B,Class A,315613.0519,235481.1898
WMS3182,RATHMINES EAST D,Class B,316255.6371,231499.0842
WMS1147,ROYAL EXCHANGE A,Bigbelly Bin,315438.0568,234131.6674
WMS2842,DRUMCONDRA SOUTH C,Class B,316178.8841,236783.5415
WMS0497,ROYAL EXCHANGE A,Class A,315267.2309,234000.0463
WMS0001,BALLYMUN D,Class A,315523.8113,239522.1785
WMS2687,GRANGE D,Class B,322017.1295,239332.607
WMS3487,KILMORE C,Class B,319140.47,240001.2071
WMS1162,SAINT KEVINS,Bigbelly Bin,316437.9617,232711.7756
WMS3426,DRUMFINN,Class B,308739.3693,233799.1544
WMS3328,CRUMLIN D,Class B,312285.6002,231937.9469
WMS2716,DRUMCONDRA SOUTH C,Class B,315534.8101,237647.0055
WMS3032,PEMBROKE EAST C,Class B,319165.2044,231902.287
WMS0013,BALLYMUN C,Class A,315530.6241,239898.1499
WMS0695,SAINT KEVINS,Class A,315751.0381,233202.1781
WMS3463,KIMMAGE A,Class B,312665.9193,231520.5125
WMS1325,RATHMINES WEST D,Class A,315613.7637,231474.9384
WMS2343,KILMORE C,Class B,319978.9709,239316.1531
WMS0236,NORTH CITY,Class A,315837.299,234848.8002
WMS0799,MANSION HOUSE A,Class A,316581.1001,233804.5793
WMS1163,SAINT KEVINS,Bigbelly Bin,316044.6956,232565.0092
WMS4093,RAHENY-ST.ASSAM,Cast Iron,321500.9652,238207.2412
WMS0964,MERCHANTS QUAY A,Class A,314705.8459,234186.8443
WMS0973,MANSION HOUSE B,Class A,315993.0802,233706.4031
WMS0390,NORTH CITY,Class A,315716.6902,234328.728
WMS2810,ASHTOWN A,Class B,311719.6555,237089.4657
WMS2423,EDENMORE,Class B,320859.6629,239300.5716
WMS0975,MANSION HOUSE B,Class A,316029.1197,233547.5789
WMS1363,BEAUMONT D,Bigbelly Bin,318908.7648,238395.9002
WMS2993,MERCHANTS QUAY D,Class B,315067.5805,233135.0023
WMS4263,MOUNTJOY A,Cast Iron,316736.3489,235168.168
WMS2457,RAHENY-FOXFIELD,Class B,322442.2427,239030.0844
WMS1095,USHERS A,Bigbelly Bin,313672.5467,234178.4271
WMS2466,GRANGE D,Class B,321624.5861,239070.5378
WMS1360,KILMORE C,Bigbelly Bin,318865.7241,239798.2679
WMS4593,MERCHANTS QUAY A,Cast Iron,314826.7967,233890.8917
WMS2988,SAINT KEVINS,Class B,315493.3528,233036.2907
WMS4009,BALLYGALL A,Cast Iron,313218.4028,239087.997
WMS2698,BOTANIC A,Class B,315321.4803,237210.9884
WMS0554,ROYAL EXCHANGE A,Class A,315649.7962,233982.8609
WMS2865,INNS QUAY A,Class B,315333.7331,235839.2393
WMS0760,GRANGE E,Class A,321954.3688,239493.1339
WMS3456,DRUMFINN,Class B,309692.6247,233951.4514
WMS1044,MANSION HOUSE B,Class A,316065.1044,233790.5277
WMS0399,PEMBROKE EAST A,Class A,318142.6476,233832.019
WMS0573,ROYAL EXCHANGE B,Class A,315557.4844,233440.8838
WMS0099,INNS QUAY A,Class A,315826.083,235832.7189
WMS0307,ROTUNDA A,Class A,315690.1413,235183.978
WMS0311,ROTUNDA B,Class A,315549.8776,235100.4688
WMS3252,TERENURE B,Class B,313656.0533,230763.3755
WMS4296,NORTH CITY,Cast Iron,315433.5664,234548.1349
WMS4586,MANSION HOUSE B,Cast Iron,316621.8211,233499.3916
WMS0034,CLONTARF EAST D,Class A,318891.6782,235982.4279
WMS2437,RAHENY-GREENDALE,Class B,323336.2152,238967.6474
WMS0905,SAINT KEVINS,Bigbelly Bin,316063.1087,232569.2366
WMS4488,MERCHANTS QUAY B,Cast Iron,314793.279,233862.8993
WMS0241,NORTH CITY,Class A,315910.4638,234598.5208
WMS0225,NORTH CITY,Class A,315893.0946,234763.1283
WMS2641,CLONTARF EAST B,Class B,320718.2017,236635.8105
WMS0154,BOTANIC C,Class A,315934.463,236040.2275
WMS0955,RATHMINES WEST F,Class A,315618.6141,231708.5136
WMS2307,BEAUMONT C,Class B,318814.6841,238870.7661
WMS2203,WHITEHALL B,Class B,316481.2898,238566.1614
WMS2468,GRANGE D,Class B,321492.8642,238773.0637
WMS0159,NORTH CITY,Class A,316197.7711,234762.2208
WMS0989,MERCHANTS QUAY C,Class A,314646.8358,233379.3219
WMS2375,PRIORSWOOD C,Class B,320098.4845,240513.2142
WMS2286,BEAUMONT D,Class B,318515.7937,238361.0212
WMS3597,RATHMINES EAST B,Class B,316835.7267,230399.75
WMS3406,INCHICORE A,Class B,311605.8134,233118.3859
WMS0796,SOUTH DOCK,Class A,316875.1113,233639.4797
WMS3380,INCHICORE B,Class B,311002.5164,232215.2616
WMS2357,PRIORSWOOD D,Class B,319796.7397,239788.5665
WMS3145,RATHMINES EAST B,Class B,317447.157,231011.6419
WMS0868,KILMORE D,Class A,319737.995,239006.4354
WMS1382,CABRA EAST A,Bigbelly Bin,315046.6259,235991.8494
WMS0302,ROTUNDA A,Class A,315780.1327,235061.9803
WMS0429,INNS QUAY C,Class A,314968.9365,234196.3911
WMS2146,WHITEHALL A,Class B,315648.4909,238623.9632
WMS4541,DRUMFINN,Cast Iron,309699.0072,233688.2873
WMS2804,ASHTOWN A,Class B,312015.2555,236598.7991
WMS2962,PEMBROKE WEST A,Class B,317420.8865,233429.9369
WMS2112,BALLYMUN E,Class B,315450.8463,239064.953
WMS2053,FINGLAS NORTH B,Class B,313185.1043,238879.8522
WMS3519,CABRA WEST C,Class B,313426.931,235916.6656
WMS0322,NORTH CITY,Class A,315540.216,234742.3836
WMS4234,MOUNTJOY A,Cast Iron,316511.7722,235413.8482
WMS1191,RATHMINES WEST E,Class A,314923.9899,230404.6279
WMS4573,KILMAINHAM C,Cast Iron,312197.2239,233354.2886
WMS2567,GRACE PARK,Class B,317413.6075,237164.2467
WMS0593,MERCHANTS QUAY B,Class A,315113.6694,233772.7493
WMS4078,GRANGE B,Cast Iron,322904.6112,240231.3237
WMS3261,KIMMAGE E,Class B,313503.8357,230575.1457
WMS2132,BALLYGALL C,Class B,315305.2801,238697.4172
WMS0480,GRANGE B,Class A,322321.6232,240151.2349
WMS2483,RAHENY-ST.ASSAM,Class B,321875.3955,238166.0897
WMS2418,HARMONSTOWN A,Class B,320116.9515,239128.9887
WMS1178,MOUNTJOY A,Class A,316477.4826,234846.0003
WMS2082,BALLYMUN F,Class B,314551.0442,239636.0623
WMS2975,SOUTH DOCK,Class B,317296.449,233888.653
WMS4230,MOUNTJOY B,Cast Iron,316266.394,235280.0954
WMS3106,PEMBROKE EAST D,Class B,318613.6515,230567.0268
WMS2735,CABRA EAST A,Class B,314136.1605,236988.5555
WMS2184,BALLYMUN D,Class B,314978.4628,239724.3275
WMS3402,INCHICORE A,Class B,311772.096,233280.5219
WMS2986,SAINT KEVINS,Class B,315404.8504,232861.2188
WMS1101,MERCHANTS QUAY F,Bigbelly Bin,313978.1995,232933.8386
WMS3256,TERENURE C,Class B,313322.7693,229791.5684
WMS4374,MANSION HOUSE B,Cast Iron,316747.4422,233428.5547
WMS0678,MANSION HOUSE B,Class A,316234.305,233420.495
WMS0847,SOUTH DOCK,Class A,317019.5529,233958.3713
WMS2374,PRIORSWOOD C,Class B,320056.4012,240598.5721
WMS2900,NORTH DOCK C,Class B,316909.8878,234821.2294
WMS2597,DRUMCONDRA SOUTH A,Class B,316863.4034,237119.5433
WMS0915,PEMBROKE WEST C,Bigbelly Bin,317262.2924,232775.1997
WMS0807,MANSION HOUSE B,Class A,315935.9683,233715.1153
WMS2256,WHITEHALL D,Class A,317249.4573,238631.7532
WMS4504,MERCHANTS QUAY C,Cast Iron,314225.2676,233260.0998
WMS3239,RATHFARNHAM,Class B,315110.2662,230120.6771
WMS4276,MOUNTJOY A,Cast Iron,316265.5149,235079.3422
WMS4161,NORTH DOCK C,Cast Iron,317200.9058,234782.6723
WMS0441,GRANGE C,Class A,322288.9764,239993.1611
WMS4155,NORTH DOCK B,Class B,317672.1476,235548.4625
WMS4387,MANSION HOUSE B,Cast Iron,316797.7678,233579.7813
WMS3375,INCHICORE B,Class B,310515.6461,232028.2988
WMS0140,MOUNTJOY A,Class A,316411.0464,234827.3186
WMS1276,NORTH DOCK C,Bigbelly Bin,317187.1708,234680.4127
WMS3255,TERENURE C,Class B,313319.7433,230340.9996
WMS0004,BALLYMUN D,Class A,315508.9296,239669.6602
WMS2306,BEAUMONT C,Class B,318841.0804,238875.0095
WMS0950,RATHMINES WEST B,Class A,315627.8029,231669.8287
WMS2305,KILMORE B,Class B,318522.935,239509.9343
WMS3175,RATHMINES EAST C,Class B,316578.1709,230207.5295
WMS0640,ROYAL EXCHANGE A,Class A,315934.3703,233977.1509
WMS0647,ROYAL EXCHANGE B,Class A,315798.0991,233896.7142
WMS3186,RATHMINES WEST E,Class B,315249.2326,230886.4132
WMS0450,WOOD QUAY A,Class A,315178.0516,234113.8507
WMS0112,NORTH DOCK C,Class A,316432.8291,234706.532
WMS0435,NORTH CITY,Class A,315536.5631,234343.2875
WMS2701,DRUMCONDRA SOUTH A,Class B,316240.1271,236872.0477
WMS2913,ARRAN QUAY A,Class B,315055.7011,235838.4802
WMS4060,PRIORSWOOD E,Cast Iron,319109.7803,240358.7507
WMS4442,PEMBROKE EAST B,Cast Iron,318942.8656,232839.9039
